Date,Product,Category,Campaign_Type,Platform,Leads,Conversions,Revenue,Spend,Impressions,Clicks,Country
2025-08-05,3-Day Challenge,Skill,Content,Instagram,151,40,19291.32,1937.38,47078,586,India
2025-08-05,21-Day Upgrade,Physical,Ads,Google,536,78,52134.24,11121.72,47871,2766,India
2025-08-05,Mindset Coaching,Physical,Email,Instagram,32,4,858.35,935.87,3773,203,India
2025-08-05,Spiritual Sessions,Physical,Ads,Instagram,267,54,49825.58,2522.13,22620,1235,India
2025-08-05,1:1 Mentorship,Digital,Influencer,Google,711,175,333646.69,8168.97,40795,3450,India
2025-08-05,Dashboard Templates,Coaching,Ads,Instagram,33,9,8458.29,620.53,5166,307,India
2025-08-05,Meditation Audio Pack,Physical,Influencer,Google,53,9,9334.67,421.6,4637,145,India
2025-08-05,E-book,Digital,Content,Google,43,10,18459.9,1613.03,7015,338,India
2025-08-05,Clothing Brand,Skill,Email,Google,1087,224,244074.17,4039.18,30736,2894,India
2025-08-06,5-Min Meditation Club,Digital,Ads,Facebook,572,165,103513.1,6399.61,36610,3329,India
2025-08-06,3-Day Challenge,Skill,Email,WhatsApp,31,6,1495.91,892.51,9544,220,India
2025-08-06,21-Day Upgrade,Digital,Content,WhatsApp,482,98,111670.86,6489.2,34387,2456,India
2025-08-06,Mindset Coaching,Coaching,Email,Facebook,17,2,1672.43,202.97,3076,84,India
2025-08-06,Spiritual Sessions,Digital,Influencer,WhatsApp,121,20,4834.48,1297.84,7733,766,India
2025-08-06,1:1 Mentorship,Coaching,WhatsApp,YouTube,11,1,1564.98,185.19,1901,75,India
2025-08-06,Dashboard Templates,Coaching,Content,WhatsApp,357,99,61745.86,3952.87,37457,1043,India
2025-08-06,Meditation Audio Pack,Digital,WhatsApp,Instagram,1262,166,180659.24,10967.84,47746,3353,India
2025-08-06,E-book,Physical,Influencer,YouTube,84,17,28885.47,2554.69,48129,605,India
2025-08-06,Clothing Brand,Coaching,Influencer,WhatsApp,915,164,209028.09,17203.87,49718,4157,India
2025-08-07,5-Min Meditation Club,Digital,Email,WhatsApp,352,45,40290.04,3283.06,14298,1169,India
2025-08-07,3-Day Challenge,Physical,Influencer,Google,933,197,187530.7,8111.25,46826,4352,India
2025-08-07,21-Day Upgrade,Coaching,Email,WhatsApp,210,39,20959.29,2179.27,15007,1319,India
2025-08-07,Mindset Coaching,Physical,WhatsApp,WhatsApp,167,39,57613.62,6230.21,33332,1351,India
2025-08-07,Spiritual Sessions,Digital,Ads,Google,140,16,31179.42,6196.66,29748,1334,India
2025-08-07,1:1 Mentorship,Skill,Influencer,YouTube,224,33,26388.84,2825.08,34516,809,India
2025-08-07,Dashboard Templates,Skill,WhatsApp,Facebook,96,17,16861.63,3369.14,24512,788,India
2025-08-07,Meditation Audio Pack,Digital,Ads,YouTube,773,141,101638.15,5600.07,45615,3399,India
2025-08-07,E-book,Physical,Content,Instagram,86,13,14260.57,1140.95,8500,252,India
2025-08-07,Clothing Brand,Coaching,Content,WhatsApp,568,128,182397.21,8077.97,27243,1857,India
2025-08-08,5-Min Meditation Club,Digital,Influencer,Facebook,66,9,16574.69,345.08,7773,171,India
2025-08-08,3-Day Challenge,Skill,Content,Instagram,181,23,45796.81,2189.81,30020,779,India
2025-08-08,21-Day Upgrade,Skill,Ads,Google,207,43,46847.97,2952.84,24105,675,India
2025-08-08,Mindset Coaching,Digital,Ads,Facebook,23,5,1945.9,247.68,2471,64,India
2025-08-08,Spiritual Sessions,Digital,Email,YouTube,1216,319,121104.78,12899.25,49666,4133,India
2025-08-08,1:1 Mentorship,Coaching,Ads,Google,121,25,29256.25,4590.98,22103,951,India
2025-08-08,Dashboard Templates,Skill,Email,Instagram,165,25,7033.64,1154.36,14197,421,India
2025-08-08,Meditation Audio Pack,Skill,WhatsApp,YouTube,63,7,5014.05,1934.53,12020,492,India
2025-08-08,E-book,Physical,Content,Instagram,96,19,25076.58,3033.83,6832,631,India
2025-08-08,Clothing Brand,Digital,Influencer,Google,26,6,2616.19,512.79,12462,138,India
2025-08-09,5-Min Meditation Club,Coaching,Email,WhatsApp,345,84,133958.95,6109.2,29621,1393,India
2025-08-09,3-Day Challenge,Coaching,Influencer,Instagram,43,12,7181.69,740.76,6375,164,India
2025-08-09,21-Day Upgrade,Skill,Content,WhatsApp,61,13,16692.44,906.33,13721,501,India
2025-08-09,Mindset Coaching,Physical,WhatsApp,Google,37,8,14866.68,351.68,4383,103,India
2025-08-09,Spiritual Sessions,Coaching,Influencer,Instagram,62,14,10215.2,1636.84,8633,345,India
2025-08-09,1:1 Mentorship,Skill,Email,Google,229,63,42548.4,4000.13,16165,1354,India
2025-08-09,Dashboard Templates,Skill,WhatsApp,YouTube,942,164,229054.28,12792.91,36777,2997,India
2025-08-09,Meditation Audio Pack,Physical,Influencer,Google,140,40,79737.06,2137.63,44266,679,India
2025-08-09,E-book,Physical,Ads,Facebook,298,48,80465.22,11317.36,37719,2479,India
2025-08-09,Clothing Brand,Digital,Ads,YouTube,287,30,20550.23,3331.74,30554,961,India
2025-08-10,5-Min Meditation Club,Physical,Content,Google,10,2,1286.27,52.64,2323,30,India
2025-08-10,3-Day Challenge,Coaching,Ads,WhatsApp,154,40,17684.13,2173.41,43907,964,India
2025-08-10,21-Day Upgrade,Skill,Email,YouTube,773,180,108982.89,6508.89,46340,3644,India
2025-08-10,Mindset Coaching,Physical,Ads,WhatsApp,742,205,309035.11,5058.62,38997,2578,India
2025-08-10,Spiritual Sessions,Skill,WhatsApp,YouTube,695,168,133840.87,4058.66,30380,2258,India
2025-08-10,1:1 Mentorship,Skill,Content,YouTube,437,129,220829.53,5038.08,23316,1494,India
2025-08-10,Dashboard Templates,Physical,Influencer,YouTube,161,16,5659.8,3088.55,38274,791,India
2025-08-10,Meditation Audio Pack,Digital,Content,Google,508,77,85979.82,6099.76,26738,1274,India
2025-08-10,E-book,Digital,Ads,WhatsApp,111,32,56429.57,1441.38,16375,476,India
2025-08-10,Clothing Brand,Skill,WhatsApp,Google,377,80,121676.08,3242.87,42506,989,India
2025-08-11,5-Min Meditation Club,Physical,Influencer,Google,429,45,81250.45,7436.65,21422,1598,India
2025-08-11,3-Day Challenge,Skill,Email,YouTube,194,54,105851.55,723.49,9745,701,India
2025-08-11,21-Day Upgrade,Coaching,WhatsApp,WhatsApp,320,86,133437.75,2516.61,49920,821,India
2025-08-11,Mindset Coaching,Coaching,WhatsApp,Instagram,298,74,106969.27,8983.53,49954,2481,India
2025-08-11,Spiritual Sessions,Physical,Content,WhatsApp,229,40,78728.13,3092.24,8561,741,India
2025-08-11,1:1 Mentorship,Physical,Ads,Google,229,32,36541.95,1016.94,29108,959,India
2025-08-11,Dashboard Templates,Digital,Ads,Facebook,169,45,19421.38,768.4,20150,611,India
2025-08-11,Meditation Audio Pack,Coaching,Influencer,YouTube,77,10,12065.87,1071.95,6795,232,India
2025-08-11,E-book,Skill,Influencer,Google,195,48,20558.86,3477.22,28248,1811,India
2025-08-11,Clothing Brand,Skill,WhatsApp,Instagram,100,17,33461.42,1436.12,38833,443,India
2025-08-12,5-Min Meditation Club,Physical,Content,Google,155,22,32509.77,2544.24,24773,579,India
2025-08-12,3-Day Challenge,Physical,Influencer,Instagram,168,46,10957.05,1632.3,39736,1077,India
2025-08-12,21-Day Upgrade,Digital,Email,Google,127,35,60919.65,1867.74,7747,429,India
2025-08-12,Mindset Coaching,Skill,WhatsApp,Facebook,55,15,20479.86,458.74,4771,160,India
2025-08-12,Spiritual Sessions,Skill,Influencer,Google,55,14,4059.73,1606.69,7557,499,India
2025-08-12,1:1 Mentorship,Physical,Email,WhatsApp,202,58,79202.59,5640.16,35670,1263,India
2025-08-12,Dashboard Templates,Physical,Content,WhatsApp,487,139,259057.52,6399.75,19538,1819,India
2025-08-12,Meditation Audio Pack,Digital,Email,YouTube,110,21,20312.29,435.89,3926,387,India
2025-08-12,E-book,Skill,WhatsApp,Facebook,416,117,202314.4,4147.31,43738,2203,India
2025-08-12,Clothing Brand,Coaching,Email,Facebook,164,19,7966.47,627.54,8067,592,India
2025-08-13,5-Min Meditation Club,Coaching,Content,Instagram,233,53,12878.56,4230.1,15255,1026,India
2025-08-13,3-Day Challenge,Skill,Ads,Instagram,311,52,42648.87,4066.02,30267,1048,India
2025-08-13,21-Day Upgrade,Skill,Content,Google,379,47,49906.41,2911.48,20175,980,India
2025-08-13,Mindset Coaching,Physical,WhatsApp,WhatsApp,661,146,166781.89,4955.72,24522,1725,India
2025-08-13,Spiritual Sessions,Coaching,Email,Instagram,576,145,263817.78,9676.38,39349,3332,India
2025-08-13,1:1 Mentorship,Physical,Ads,Facebook,405,78,42052.61,2021.79,27303,1096,India
2025-08-13,Dashboard Templates,Digital,Influencer,Instagram,239,45,52903.87,2180.91,21816,758,India
2025-08-13,Meditation Audio Pack,Physical,Influencer,YouTube,80,23,43891.64,883.21,8892,254,India
2025-08-13,E-book,Digital,Email,Instagram,225,31,47594.02,1568.76,44532,634,India
2025-08-13,Clothing Brand,Physical,WhatsApp,Google,1227,255,228017.44,14649.64,49426,4689,India
2025-08-14,5-Min Meditation Club,Physical,Ads,WhatsApp,1097,265,477063.33,7661.06,42289,3436,India
2025-08-14,3-Day Challenge,Coaching,WhatsApp,WhatsApp,397,53,86926.94,4938.9,17424,1044,India
2025-08-14,21-Day Upgrade,Digital,Ads,Instagram,323,69,69836.23,5035.62,28518,1702,India
2025-08-14,Mindset Coaching,Physical,Email,Instagram,639,157,236228.19,8735.21,40911,1873,India
2025-08-14,Spiritual Sessions,Physical,Ads,Instagram,246,70,99371.96,3467.32,39031,722,India
2025-08-14,1:1 Mentorship,Skill,WhatsApp,YouTube,624,170,331027.45,4900.97,45040,1820,India
2025-08-14,Dashboard Templates,Skill,Content,YouTube,307,38,17485.12,6821.72,44122,1829,India
2025-08-14,Meditation Audio Pack,Coaching,Email,YouTube,22,5,2783.28,370.73,1285,110,India
2025-08-14,E-book,Digital,WhatsApp,WhatsApp,362,78,93178.49,2797.72,22401,2094,India
2025-08-14,Clothing Brand,Skill,Email,WhatsApp,787,133,40892.94,8887.97,42849,2579,India
2025-08-15,5-Min Meditation Club,Skill,Influencer,WhatsApp,1091,311,351883.11,17617.75,46103,3725,India
2025-08-15,3-Day Challenge,Physical,Email,Google,502,61,27608.53,8883.56,48055,2421,India
2025-08-15,21-Day Upgrade,Skill,Influencer,WhatsApp,1211,134,173697.17,15685.11,40748,4055,India
2025-08-15,Mindset Coaching,Digital,Influencer,YouTube,8,1,905.92,335.33,1239,85,India
2025-08-15,Spiritual Sessions,Physical,WhatsApp,YouTube,454,111,50080.99,9958.5,28236,2145,India
2025-08-15,1:1 Mentorship,Physical,Influencer,Instagram,227,51,29017.98,3870.86,9785,931,India
2025-08-15,Dashboard Templates,Digital,Influencer,Google,190,51,38557.19,2317.96,15679,590,India
2025-08-15,Meditation Audio Pack,Digital,Influencer,Facebook,204,58,105186.26,4860.6,23096,1322,India
2025-08-15,E-book,Digital,Ads,WhatsApp,261,56,62451.72,1422.32,18084,737,India
2025-08-15,Clothing Brand,Coaching,Ads,YouTube,240,30,7327.21,2372.84,49279,1685,India
2025-08-16,5-Min Meditation Club,Skill,Content,YouTube,46,13,24597.21,621.87,16789,405,India
2025-08-16,3-Day Challenge,Digital,Email,Instagram,1139,121,57141.3,12954.73,43464,3066,India
2025-08-16,21-Day Upgrade,Physical,Content,Google,607,125,65980.39,5704.14,46299,1630,India
2025-08-16,Mindset Coaching,Skill,Ads,YouTube,473,103,30802.42,8722.29,39965,2182,India
2025-08-16,Spiritual Sessions,Coaching,WhatsApp,Instagram,177,46,19529.94,1480.24,35593,1198,India
2025-08-16,1:1 Mentorship,Coaching,Ads,Google,309,54,14117.16,6298.32,21600,1411,India
2025-08-16,Dashboard Templates,Coaching,Email,Facebook,6,0,0.0,69.36,2006,34,India
2025-08-16,Meditation Audio Pack,Skill,Ads,Instagram,538,118,68293.68,12549.8,43830,3141,India
2025-08-16,E-book,Coaching,Influencer,YouTube,626,76,144466.99,7803.72,36911,2766,India
2025-08-16,Clothing Brand,Skill,Content,Google,364,76,150986.3,2965.71,39343,1448,India
2025-08-17,5-Min Meditation Club,Physical,WhatsApp,Instagram,675,88,147567.04,11807.55,49009,4561,India
2025-08-17,3-Day Challenge,Digital,WhatsApp,YouTube,379,100,125890.27,4830.83,33734,2130,India
2025-08-17,21-Day Upgrade,Digital,Email,WhatsApp,779,220,189645.26,14863.95,45875,4321,India
2025-08-17,Mindset Coaching,Skill,Email,WhatsApp,251,44,69206.68,2848.68,11864,906,India
2025-08-17,Spiritual Sessions,Coaching,Ads,Google,798,225,103503.28,4415.64,28393,2191,India
2025-08-17,1:1 Mentorship,Digital,Ads,YouTube,199,51,21752.39,1678.49,20294,1291,India
2025-08-17,Dashboard Templates,Physical,Email,Instagram,279,82,76218.93,8997.33,25960,1894,India
2025-08-17,Meditation Audio Pack,Skill,Influencer,YouTube,315,81,58316.17,4554.25,15264,920,India
2025-08-17,E-book,Skill,Influencer,Facebook,283,79,118280.76,3021.47,16611,847,India
2025-08-17,Clothing Brand,Skill,Content,Instagram,594,165,36098.07,6472.0,39156,1600,India
2025-08-18,5-Min Meditation Club,Skill,Influencer,WhatsApp,1341,376,664135.43,17353.44,43985,3753,India
2025-08-18,3-Day Challenge,Physical,WhatsApp,WhatsApp,45,11,6880.28,422.29,16981,215,India
2025-08-18,21-Day Upgrade,Coaching,Email,YouTube,91,16,29198.05,2762.45,10970,802,India
2025-08-18,Mindset Coaching,Physical,WhatsApp,YouTube,390,91,44104.38,1492.83,43515,1450,India
2025-08-18,Spiritual Sessions,Digital,WhatsApp,Facebook,923,224,383026.31,9765.82,35124,2610,India
2025-08-18,1:1 Mentorship,Physical,Email,WhatsApp,641,118,135180.44,9816.85,47141,3695,India
2025-08-18,Dashboard Templates,Digital,Content,YouTube,28,4,6776.12,546.21,2119,142,India
2025-08-18,Meditation Audio Pack,Physical,Email,Instagram,1284,158,240436.49,12494.52,49651,3269,India
2025-08-18,E-book,Skill,Influencer,Facebook,481,96,112955.24,5821.28,20814,1536,India
2025-08-18,Clothing Brand,Coaching,Ads,YouTube,159,41,66773.45,1636.34,12117,406,India
2025-08-19,5-Min Meditation Club,Digital,Content,Instagram,188,52,22535.06,5744.25,49995,1771,India
2025-08-19,3-Day Challenge,Skill,Content,WhatsApp,735,192,62231.37,9507.86,28517,2480,India
2025-08-19,21-Day Upgrade,Digital,Influencer,YouTube,1087,315,274149.48,5943.92,49650,2762,India
2025-08-19,Mindset Coaching,Skill,WhatsApp,Google,344,36,9937.19,4418.5,23905,997,India
2025-08-19,Spiritual Sessions,Coaching,Email,Google,36,6,2562.19,608.12,24291,254,India
2025-08-19,1:1 Mentorship,Skill,Influencer,Google,205,26,18916.42,858.06,37403,546,India
2025-08-19,Dashboard Templates,Digital,Email,Google,404,47,41542.19,6486.76,23106,1369,India
2025-08-19,Meditation Audio Pack,Skill,Ads,Instagram,136,14,11004.66,579.99,5844,494,India
2025-08-19,E-book,Coaching,WhatsApp,YouTube,281,61,113685.2,10474.85,31104,2219,India
2025-08-19,Clothing Brand,Digital,Email,WhatsApp,566,93,140492.27,1960.03,40661,1484,India
2025-08-20,5-Min Meditation Club,Coaching,Ads,WhatsApp,1122,235,97468.86,12132.0,29061,2815,India
2025-08-20,3-Day Challenge,Coaching,Ads,Google,425,63,40691.17,6777.6,28066,2467,India
2025-08-20,21-Day Upgrade,Skill,Content,Facebook,147,32,27719.63,2024.29,11332,660,India
2025-08-20,Mindset Coaching,Digital,WhatsApp,Google,313,76,85907.31,5347.79,15855,1074,India
2025-08-20,Spiritual Sessions,Digital,WhatsApp,WhatsApp,299,64,14468.06,1272.7,13586,974,India
2025-08-20,1:1 Mentorship,Physical,Influencer,Google,351,45,84073.42,2759.13,33684,1025,India
2025-08-20,Dashboard Templates,Skill,Ads,WhatsApp,275,35,58946.36,3769.98,32368,2404,India
2025-08-20,Meditation Audio Pack,Digital,Email,YouTube,305,32,38593.85,3949.25,27225,1198,India
2025-08-20,E-book,Physical,Influencer,WhatsApp,377,58,72660.87,7598.31,34834,1809,India
2025-08-20,Clothing Brand,Digital,Content,YouTube,715,102,99680.76,12220.88,49937,3096,India
2025-08-21,5-Min Meditation Club,Physical,WhatsApp,WhatsApp,723,213,244000.61,9974.57,38702,2582,India
2025-08-21,3-Day Challenge,Physical,Email,Google,157,24,12701.49,725.63,13434,460,India
2025-08-21,21-Day Upgrade,Digital,WhatsApp,YouTube,83,9,13863.77,927.27,17949,295,India
2025-08-21,Mindset Coaching,Skill,Email,WhatsApp,396,48,66255.83,17090.38,41137,3680,India
2025-08-21,Spiritual Sessions,Skill,Ads,Facebook,184,27,23509.6,760.36,13870,505,India
2025-08-21,1:1 Mentorship,Skill,Influencer,YouTube,34,8,7914.8,329.29,2287,135,India
2025-08-21,Dashboard Templates,Skill,WhatsApp,YouTube,104,24,27158.55,762.52,29853,622,India
2025-08-21,Meditation Audio Pack,Physical,Email,Instagram,71,15,20829.71,1524.6,9243,389,India
2025-08-21,E-book,Physical,Email,WhatsApp,26,3,1443.12,238.45,6217,151,India
2025-08-21,Clothing Brand,Digital,Content,Facebook,525,58,59219.14,3149.32,41825,2192,India
2025-08-22,5-Min Meditation Club,Coaching,WhatsApp,Google,137,28,41446.95,1920.52,27375,489,India
2025-08-22,3-Day Challenge,Skill,Content,Instagram,141,26,47810.39,5197.7,22374,1375,India
2025-08-22,21-Day Upgrade,Digital,Influencer,WhatsApp,292,30,22997.17,5287.61,29265,2293,India
2025-08-22,Mindset Coaching,Digital,Ads,Google,1746,521,870848.96,21664.36,48126,4441,India
2025-08-22,Spiritual Sessions,Coaching,Content,Facebook,190,45,19150.28,2363.61,19263,590,India
2025-08-22,1:1 Mentorship,Coaching,WhatsApp,WhatsApp,49,8,9087.61,925.78,19562,219,India
2025-08-22,Dashboard Templates,Physical,Ads,Google,950,125,105374.13,3894.55,49383,3824,India
2025-08-22,Meditation Audio Pack,Digital,Ads,WhatsApp,45,11,13433.97,1990.07,15516,432,India
2025-08-22,E-book,Physical,Email,YouTube,169,34,53097.26,1916.31,4602,436,India
2025-08-22,Clothing Brand,Physical,Influencer,Facebook,139,29,23175.35,1899.22,33259,471,India
2025-08-23,5-Min Meditation Club,Digital,WhatsApp,Google,298,63,26281.01,3450.33,10290,878,India
2025-08-23,3-Day Challenge,Physical,WhatsApp,Google,148,17,23561.56,1885.42,14296,675,India
2025-08-23,21-Day Upgrade,Physical,Ads,YouTube,1100,217,91221.31,16789.5,48114,4617,India
2025-08-23,Mindset Coaching,Digital,Content,WhatsApp,971,208,302344.53,6240.66,31761,2545,India
2025-08-23,Spiritual Sessions,Physical,WhatsApp,YouTube,187,46,87576.22,5415.79,40644,1350,India
2025-08-23,1:1 Mentorship,Physical,Email,YouTube,823,118,218456.17,9656.21,38881,2196,India
2025-08-23,Dashboard Templates,Digital,Influencer,Google,167,21,23612.13,3249.9,21627,1661,India
2025-08-23,Meditation Audio Pack,Digital,Content,YouTube,283,64,104254.0,5241.17,45883,2375,India
2025-08-23,E-book,Digital,Ads,Instagram,49,13,6052.72,317.87,9331,255,India
2025-08-23,Clothing Brand,Coaching,Ads,Instagram,60,12,17275.06,913.01,14288,262,India
2025-08-24,5-Min Meditation Club,Digital,Email,Facebook,212,25,28993.1,2647.34,22995,753,India
2025-08-24,3-Day Challenge,Coaching,Influencer,Facebook,293,84,56110.26,1968.93,13111,802,India
2025-08-24,21-Day Upgrade,Coaching,Influencer,YouTube,196,55,16400.18,1770.94,22810,610,India
2025-08-24,Mindset Coaching,Physical,Influencer,YouTube,132,17,7430.79,890.11,7145,620,India
2025-08-24,Spiritual Sessions,Coaching,Ads,Facebook,719,87,159649.01,15881.61,43112,4055,India
2025-08-24,1:1 Mentorship,Physical,Content,YouTube,86,15,7962.2,1279.45,13406,496,India
2025-08-24,Dashboard Templates,Physical,Ads,YouTube,644,138,142816.26,7843.01,39093,2568,India
2025-08-24,Meditation Audio Pack,Skill,Influencer,Facebook,211,42,39497.43,3547.82,47995,803,India
2025-08-24,E-book,Digital,Email,WhatsApp,185,55,101436.09,4895.02,15703,1218,India
2025-08-24,Clothing Brand,Coaching,Content,YouTube,489,107,125896.8,7321.12,43679,1806,India
2025-08-25,5-Min Meditation Club,Digital,Email,Google,515,150,44652.41,6908.27,40276,2079,India
2025-08-25,3-Day Challenge,Physical,Ads,WhatsApp,82,10,8598.96,2590.71,13529,644,India
2025-08-25,21-Day Upgrade,Physical,WhatsApp,Instagram,644,174,88074.36,5105.88,29190,2410,India
2025-08-25,Mindset Coaching,Physical,Influencer,Facebook,188,31,37485.11,1183.95,17341,610,India
2025-08-25,Spiritual Sessions,Physical,Email,Google,28,3,5137.95,623.38,6165,129,India
2025-08-25,1:1 Mentorship,Coaching,Email,YouTube,125,16,17394.9,1315.89,35865,845,India
2025-08-25,Dashboard Templates,Digital,Ads,Google,166,28,15789.87,1084.17,24852,1035,India
2025-08-25,Meditation Audio Pack,Digital,Email,Facebook,37,6,11971.53,256.85,4920,132,India
2025-08-25,E-book,Coaching,WhatsApp,Instagram,67,16,6429.04,2266.11,36256,603,India
2025-08-25,Clothing Brand,Coaching,Ads,Google,576,89,166177.73,6131.64,28222,1591,India
2025-08-26,5-Min Meditation Club,Physical,Email,Google,160,42,14306.59,1802.87,5954,413,India
2025-08-26,3-Day Challenge,Skill,Ads,Instagram,416,99,121011.39,3060.19,35233,1375,India
2025-08-26,21-Day Upgrade,Physical,WhatsApp,Facebook,91,14,18898.56,611.26,12729,503,India
2025-08-26,Mindset Coaching,Coaching,Content,WhatsApp,48,5,8322.05,458.09,2824,192,India
2025-08-26,Spiritual Sessions,Physical,WhatsApp,Instagram,805,148,158309.68,8232.12,41067,3246,India
2025-08-26,1:1 Mentorship,Physical,Content,YouTube,168,49,41098.55,1869.08,19153,545,India
2025-08-26,Dashboard Templates,Physical,WhatsApp,WhatsApp,146,32,21713.36,3139.73,47212,724,India
2025-08-26,Meditation Audio Pack,Digital,Influencer,WhatsApp,125,18,18569.97,1922.18,26794,796,India
